tag,title,link,date
sepeda-listrik,"Satu Bulan Jadi Penyedia Jasa Sepeda Listrik, Wawan Untung Rp 1 Juta",https://megapolitan.kompas.com/read/2019/10/18/17123131/satu-bulan-jadi-penyedia-jasa-sepeda-listrik-wawan-untung-rp-1-juta,18 Oktober 2019
sepeda-listrik,"Sepeda Listrik Migo, Dipakai Anak Muda hingga Bocah untuk Belajar Naik Motor",https://megapolitan.kompas.com/read/2019/10/18/14053461/sepeda-listrik-migo-dipakai-anak-muda-hingga-bocah-untuk-belajar-naik,18 Oktober 2019
sepeda-listrik,PLN Siapkan SPLU di Tempat Penitipan Sepeda,https://otomotif.kompas.com/read/2019/10/16/164400115/pln-siapkan-splu-di-tempat-penitipan-sepeda,16 Oktober 2019
sepeda-listrik,Beragam Modifikasi Komunitas buat Kendaraan Listrik [VIDEO],https://otomotif.kompas.com/read/2019/09/16/141507115/beragam-modifikasi-komunitas-buat-kendaraan-listrik-video,16 September 2019
sepeda-listrik,Coba Melirik Sepeda Motor Listrik EC-GO II [VIDEO],https://otomotif.kompas.com/read/2019/08/30/141608315/coba-melirik-sepeda-motor-listrik-ec-go-ii-video,30 Agustus 2019
sepeda-listrik,"Simak Ini, si Mungil Sepeda Motor Listrik EC-GO II [VIDEO]",https://otomotif.kompas.com/read/2019/08/28/124220115/simak-ini-si-mungil-sepeda-motor-listrik-ec-go-ii-video,28 Agustus 2019
sepeda-listrik,ECGO-2 Motor Listrik dengan Desain Unik,https://otomotif.kompas.com/read/2019/08/26/124200215/ecgo-2-motor-listrik-dengan-desain-unik,26 Agustus 2019
sepeda-listrik,Perilaku yang Bikin Umur Baterai Motor Listrik Cepat Rusak,https://otomotif.kompas.com/read/2019/06/10/160100915/perilaku-yang-bikin-umur-baterai-motor-listrik-cepat-rusak-,10 Juni 2019
sepeda-listrik,"Membandingkan Skuter Listrik Viar Q1, Gesits dan Selis E-Max",https://otomotif.kompas.com/read/2019/06/10/103900915/membandingkan-skuter-listrik-viar-q1-gesits-dan-selis-e-max,10 Juni 2019
sepeda-listrik,[POPULER MEGAPOLITAN] Sekda Papua Tampar Pegawai KPK | Anggota Polres Jakut Dipecat | Larangan Sepeda Listrik Migo,https://megapolitan.kompas.com/read/2019/02/20/05574941/populer-megapolitan-sekda-papua-tampar-pegawai-kpk-anggota-polres-jakut,20 Februari 2019
sepeda-listrik,Manajemen Migo: Kami Enggak Mungkin Beroperasi Tanpa SIUP,https://megapolitan.kompas.com/read/2019/02/19/20303951/manajemen-migo-kami-enggak-mungkin-beroperasi-tanpa-siup,19 Februari 2019
sepeda-listrik,Dishub DKI Minta Manajemen Sepeda Listrik Migo Urus Sertifikasi Kemenhub,https://megapolitan.kompas.com/read/2019/02/19/17533831/dishub-dki-minta-manajemen-sepeda-listrik-migo-urus-sertifikasi-kemenhub,19 Februari 2019
sepeda-listrik,Pemprov DKI: Sepeda Listrik Migo Tak Kantongi Izin Usaha dan Sertifikasi Kemenhub,https://megapolitan.kompas.com/read/2019/02/19/17213241/pemprov-dki-sepeda-listrik-migo-tak-kantongi-izin-usaha-dan-sertifikasi,19 Februari 2019
sepeda-listrik,Dishub DKI Juga Larang Sepeda Listrik Migo Beroperasi di Jalan Lingkungan,https://megapolitan.kompas.com/read/2019/02/19/16372001/dishub-dki-juga-larang-sepeda-listrik-migo-beroperasi-di-jalan-lingkungan,19 Februari 2019
sepeda-listrik,[Populer Megapolitan] Ledakan di Dekat Area Debat Capres | Kontroversi Sepeda Listrik Migo,https://megapolitan.kompas.com/read/2019/02/18/09550601/populer-megapolitan-ledakan-di-dekat-area-debat-capres-kontroversi-sepeda,18 Februari 2019
sepeda-listrik,Seputar Larangan Operasional Sepeda Listrik Migo di Jakarta..,https://megapolitan.kompas.com/read/2019/02/18/06251641/seputar-larangan-operasional-sepeda-listrik-migo-di-jakarta,18 Februari 2019
sepeda-listrik,Manajemen Migo Siap Ikuti Ketentuan Aturan Hukum yang Berlaku,https://megapolitan.kompas.com/read/2019/02/16/12523041/manajemen-migo-siap-ikuti-ketentuan-aturan-hukum-yang-berlaku,16 Februari 2019
sepeda-listrik,Manajemen Sepeda Listrik Migo Mengaku Sudah Larang Pelanggannya Melintas di Jalan Raya,https://megapolitan.kompas.com/read/2019/02/16/12074081/manajemen-sepeda-listrik-migo-mengaku-sudah-larang-pelanggannya-melintas,16 Februari 2019
sepeda-listrik,Polisi Akan Amankan Pengendara Sepeda Listrik Migo jika Beredar di Jalan Raya Jakarta,https://megapolitan.kompas.com/read/2019/02/15/18332151/polisi-akan-amankan-pengendara-sepeda-listrik-migo-jika-beredar-di-jalan,15 Februari 2019
sepeda-listrik,Polisi Larang Sepeda Listrik Migo Beroperasi di Jalan Raya Jakarta,https://megapolitan.kompas.com/read/2019/02/13/12581331/polisi-larang-sepeda-listrik-migo-beroperasi-di-jalan-raya-jakarta,13 Februari 2019
sepeda-listrik,Motor Supersport Mesin Listrik dari Kymco,https://otomotif.kompas.com/read/2018/11/16/105341415/motor-supersport-mesin-listrik-dari-kymco,16 November 2018
sepeda-listrik,Skuter Listrik buat Keliling Komplek,https://otomotif.kompas.com/read/2018/08/11/114200015/skuter-listrik-buat-keliling-komplek,11 Agustus 2018
sepeda-listrik,Tanda Tangan Jokowi di Sepeda Listrik Buatan Mahasiswa,https://otomotif.kompas.com/read/2018/04/19/131047115/tanda-tangan-jokowi-di-sepeda-listrik-buatan-mahasiswa,19 April 2018
sepeda-listrik,Sandiaga Munculkan Wacana Ganti Becak Jadi Sepeda Listrik,https://megapolitan.kompas.com/read/2018/01/28/21072091/sandiaga-munculkan-wacana-ganti-becak-jadi-sepeda-listrik,28 Januari 2018
sepeda-listrik,Asa Produsen Kendaraan Listrik Lokal pada Pemerintah,https://otomotif.kompas.com/read/2017/11/27/080200815/asa-produsen-kendaraan-listrik-lokal-pada-pemerintah,27 November 2017
sepeda-listrik,Apakah Motor Listrik Roda Tiga Balis Punya STNK?,https://otomotif.kompas.com/read/2017/11/22/074200915/apakah-motor-listrik-roda-tiga-balis-punya-stnk-,22 November 2017
sepeda-listrik,Kapasitas Produksi Pabrik Selis Capai 5.000 Unit,https://otomotif.kompas.com/read/2017/11/21/090200215/kapasitas-produksi-pabrik-selis-capai-5.000-unit,21 November 2017
sepeda-listrik,Bagaimana Servis Motor Listrik Roda Tiga Selis?,https://otomotif.kompas.com/read/2017/11/21/084200515/bagaimana-servis-motor-listrik-roda-tiga-selis-,21 November 2017
sepeda-listrik,Pengakuan Selis Soal Desain Motor Listrik Roda Tiga,https://otomotif.kompas.com/read/2017/11/21/082200715/pengakuan-selis-soal-desain-motor-listrik-roda-tiga,21 November 2017
sepeda-listrik,"Motor Listrik Roda Tiga Selis, Dipesan Ratusan Unit",https://otomotif.kompas.com/read/2017/11/21/080200115/motor-listrik-roda-tiga-selis-dipesan-ratusan-unit,21 November 2017
sepeda-listrik,Di Mana Bisa Beli Motor Listrik Roda Tiga Balis?,https://otomotif.kompas.com/read/2017/11/21/070200415/di-mana-bisa-beli-motor-listrik-roda-tiga-balis-,21 November 2017
sepeda-listrik,"Beli Motor Listrik Roda Tiga Selis, Enggak Bisa Kredit",https://otomotif.kompas.com/read/2017/11/09/144300415/beli-motor-listrik-roda-tiga-selis-enggak-bisa-kredit,9 November 2017
sepeda-listrik,Spesifikasi Motor Listrik Roda Tiga Selis,https://otomotif.kompas.com/read/2017/11/09/082200915/spesifikasi-motor-listrik-roda-tiga-selis,9 November 2017
sepeda-listrik,Motor Listrik Roda Tiga Mulai Beredar di Jakarta,https://otomotif.kompas.com/read/2017/11/09/070300715/motor-listrik-roda-tiga-mulai-beredar-di-jakarta,9 November 2017
sepeda-listrik,"Setelah Sepeda Listrik, Salman Khan Jajal Bisnis Ponsel",https://entertainment.kompas.com/read/xml/2017/06/07/033900510/setelah.sepeda.listrik.salman.khan.jajal.bisnis.ponsel,7 Juni 2017
sepeda-listrik,"Cerita di Balik Seliged, Sepeda Listrik Mirip Harley Davidson dari Jogja",https://regional.kompas.com/read/xml/2017/05/14/19000001/cerita.di.balik.seliged.sepeda.listrik.mirip.harley.davidson.dari.jogja,14 Mei 2017
sepeda-listrik,"""Seliged"", Sepeda Listrik Mirip Harley Davidson yang Bikin Penasaran",https://regional.kompas.com/read/xml/2017/05/14/11353751/.seliged.sepeda.listrik.mirip.harley.davidson.yang.bikin.penasaran,14 Mei 2017
sepeda-listrik,Sepeda Ini Lebih Mahal daripada Yamaha Mio,https://www.otomania.com/read/xml/2017/05/02/134500630/sepeda.ini.lebih.mahal.daripada.yamaha.mio,2 Mei 2017
sepeda-listrik,Skutik Listrik Retro Siap Dipinang di IIMS 2017,https://otomotif.kompas.com/read/xml/2017/05/01/140759015/skutik.listrik.retro.siap.dipinang.di.iims.2017,1 Mei 2017
sepeda-listrik,"Cerita Pengendara Motor Listrik Roda Tiga, Sempat Disetop Polisi",https://www.otomania.com/read/xml/2017/03/24/194500430/cerita.pengendara.motor.listrik.roda.tiga.sempat.disetop.polisi,24 Maret 2017
sepeda-listrik,Jalan-jalan Bersama Pemilik Motor Listrik Roda Tiga yang Viral di Medsos,https://regional.kompas.com/read/xml/2017/03/24/17102801/jalan-jalan.bersama.pemilik.motor.listrik.roda.tiga.yang.viral.di.medsos,24 Maret 2017
sepeda-listrik,Mengenal Samsung Smart Bike by Italjet di Milan,https://otomotif.kompas.com/read/xml/2016/11/11/094200315/mengenal.samsung.smart.bike.by.italjet.di.milan,11 November 2016
sepeda-listrik,Piaggio Kenalkan Sepeda Listrik Berfitur Multimedia,https://www.otomania.com/read/xml/2016/05/26/134500430/Piaggio.Kenalkan.Sepeda.Listrik.Berfitur.Multimedia,26 Mei 2016
sepeda-listrik,Sepeda Listrik Mulai Dilirik di Indonesia,https://www.otomania.com/read/xml/2016/04/01/082100230/Sepeda.Listrik.Mulai.Dilirik.di.Indonesia,1 April 2016
sepeda-listrik,Ragam Model Sepeda Listrik di INAPA 2016,https://www.otomania.com/read/xml/2016/03/30/165037130/Ragam.Model.Sepeda.Listrik.di.INAPA.2016,30 Maret 2016
sepeda-listrik,Kenal Lebih Dekat dengan Merek Sepeda Listrik Indonesia,https://otomotif.kompas.com/read/xml/2015/09/02/093100815/Kenal.Lebih.Dekat.dengan.Merek.Sepeda.Listrik.Indonesia,2 September 2015
sepeda-listrik,"Sepeda Listrik Italia Jadi ""Mainan"" Baru Orang Kaya",https://otomotif.kompas.com/read/xml/2015/08/28/161149515/Sepeda.Listrik.Italia.Jadi.Mainan.Baru.Orang.Kaya,28 Agustus 2015
sepeda-listrik,Miliki Sepeda Listrik Italjet Mulai dari Rp 45 Jutaan,https://www.otomania.com/read/xml/2015/08/21/141731930/Miliki.Sepeda.Listrik.Italjet.Mulai.dari.Rp.45.Jutaan,21 Agustus 2015
sepeda-listrik,"Yuk, Cicipi Sepeda Listrik Bologna di IIMS 2015",https://otomotif.kompas.com/read/xml/2015/08/20/082100215/Yuk.Cicipi.Sepeda.Listrik.Bologna.di.IIMS.2015,20 Agustus 2015
sepeda-listrik,"Ananda Omesh Kepincut Sepeda Listrik asal ""Amrik""",https://www.otomania.com/read/xml/2015/07/16/030300230/Ananda.Omesh.Kepincut.Sepeda.Listrik.asal.Amrik.,16 Juli 2015
sepeda-listrik,"Lebih Dekat dengan Sepeda Listrik asal ""Amrik""",https://www.otomania.com/read/xml/2015/07/08/070300630/Lebih.Dekat.dengan.Sepeda.Listrik.asal.Amrik.,8 Juli 2015
sepeda-listrik,Italjet Siapkan Sepeda Listrik Khusus Indonesia,https://otomotif.kompas.com/read/xml/2015/05/13/165000315/Italjet.Siapkan.Sepeda.Listrik.Khusus.Indonesia,13 Mei 2015
sepeda-listrik,Sepeda Listrik Italia Mulai Sambangi Jakarta,https://otomotif.kompas.com/read/xml/2015/05/13/150944615/Sepeda.Listrik.Italia.Mulai.Sambangi.Jakarta,13 Mei 2015
sepeda-listrik,Sepeda Listrik Siap Bergulir di Indonesia,https://www.otomania.com/read/xml/2015/03/18/171127430/Sepeda.Listrik.Siap.Bergulir.di.Indonesia,18 Maret 2015
sepeda-listrik,Menikmati Jalan Kota Turin Menunggangi Sepeda Listrik,https://www.otomania.com/read/xml/2015/03/14/115732830/Menikmati.Jalan.Kota.Turin.Menunggangi.Sepeda.Listrik,14 Maret 2015
sepeda-listrik,"Tak Cuma Ekonomis, Sepeda Listrik Juga Bebas Polusi!",https://properti.kompas.com/read/xml/2015/01/22/181822021/Tak.Cuma.Ekonomis.Sepeda.Listrik.Juga.Bebas.Polusi.,22 Januari 2015
sepeda-lipat,"DJI Flip Meluncur, ""Drone"" Mungil Mirip Sepeda Lipat yang Mudah Diterbangkan",https://tekno.kompas.com/read/2025/01/15/09060067/dji-flip-meluncur-drone-mungil-mirip-sepeda-lipat-yang-mudah-diterbangkan,15 Januari 2025
sepeda-lipat,Maling di Kota Malang Gasak Sepeda Lipat dan Topi Bermerek,https://surabaya.kompas.com/read/2024/11/28/155727478/maling-di-kota-malang-gasak-sepeda-lipat-dan-topi-bermerek,28 November 2024
sepeda-lipat,"""Enteng Banget"", Kemewahan Brompton T Line, Sepeda Berbahan Titanium",https://lifestyle.kompas.com/read/2024/09/18/102433520/enteng-banget-kemewahan-brompton-t-line-sepeda-berbahan-titanium,18 September 2024
sepeda-lipat,"T Line, Brompton Rangka Titanium Masuk Indonesia, Berapa Harganya?",https://lifestyle.kompas.com/read/2024/07/23/185637420/t-line-brompton-rangka-titanium-masuk-indonesia-berapa-harganya,23 Juli 2024
sepeda-lipat,Promo Spesial BRI Hadirkan Cicilan 0 Persen hingga 12 Bulan di Charlie Bike Shop,https://biz.kompas.com/read/2024/03/15/070000428/promo-spesial-bri-hadirkan-cicilan-0-persen-hingga-12-bulan-di-charlie-bike-shop,15 Maret 2024
sepeda-lipat,"Iriana Jokowi Datangi SDN di Surabaya, Coba Permainan Tradisional dan Bagi-bagi Sepeda",https://surabaya.kompas.com/read/2023/10/26/121035278/iriana-jokowi-datangi-sdn-di-surabaya-coba-permainan-tradisional-dan-bagi,26 Oktober 2023
sepeda-lipat,"Melihat Keseruan Lomba 17-an ""Warga Brompton"" di TMII",https://lifestyle.kompas.com/read/2023/08/14/083215820/melihat-keseruan-lomba-17-an-warga-brompton-di-tmii,14 Agustus 2023
sepeda-lipat,Brompton Ke-1 Juta Hadir di TMII bersama Three Peaks Challenge 2023,https://lifestyle.kompas.com/read/2023/07/10/164712320/brompton-ke-1-juta-hadir-di-tmii-bersama-three-peaks-challenge-2023,10 Juli 2023
sepeda-lipat,"Konsep Baru, Rodalink Jakarta Pondok Indah Mengusung Tema New Xperience Center",https://lifestyle.kompas.com/read/2023/06/12/211240720/konsep-baru-rodalink-jakarta-pondok-indah-mengusung-tema-new-xperience,12 Juni 2023
sepeda-lipat,"Sepeda Klasik Raleigh Hadir Kembali, Apa yang Baru?",https://lifestyle.kompas.com/read/2023/06/08/211047620/sepeda-klasik-raleigh-hadir-kembali-apa-yang-baru,8 Juni 2023
sepeda-lipat,"Inikah Brompton Termahal? Dibuat Tahun 1981, Dijual Rp 464 Juta",https://lifestyle.kompas.com/read/2023/05/21/152406720/inikah-brompton-termahal-dibuat-tahun-1981-dijual-rp-464-juta,21 Mei 2023
sepeda-lipat,"Riwayat Sepeda Lipat, Tentara Terlibat",https://www.kompas.com/stori/read/2023/05/11/180000579/riwayat-sepeda-lipat-tentara-terlibat,11 Mei 2023
sepeda-lipat,Komunitas Sepeda Brompton Gelar IDC3 Bali International Challenge,https://bola.kompas.com/read/2023/04/18/13000028/komunitas-sepeda-brompton-gelar-idc3-bali-international-challenge,18 April 2023
sepeda-lipat,"Riwayat Sepeda Lipat, Alasan Kepraktisan dan Gaya Hidup Mewah",https://www.kompas.com/stori/read/2023/04/03/233737979/riwayat-sepeda-lipat-alasan-kepraktisan-dan-gaya-hidup-mewah,3 April 2023
sepeda-lipat,"Sepeda Brompton CHPT3 V4 Harga Rp 52 Juta Laris Manis, Apa Uniknya?",https://lifestyle.kompas.com/read/2023/03/16/204543620/sepeda-brompton-chpt3-v4-harga-rp-52-juta-laris-manis-apa-uniknya,16 Maret 2023
sepeda-lipat,Brompton Rilis Edisi Keempat CHPT3,https://lifestyle.kompas.com/read/2023/02/18/200000220/brompton-rilis-edisi-keempat-chpt3,18 Februari 2023
sepeda-lipat,Brompton Resmi Membuka Gerai Pertamanya di Indonesia,https://lifestyle.kompas.com/read/2023/01/11/093102720/brompton-resmi-membuka-gerai-pertamanya-di-indonesia,11 Januari 2023
sepeda-lipat,"Barbour X Brompton Hadirkan Special Indonesia Launch Package, Ini Keistimewaannya",https://lifestyle.kompas.com/read/2022/11/12/060308320/barbour-x-brompton-hadirkan-special-indonesia-launch-package-ini,12 November 2022
sepeda-lipat,Aturan Bagasi Kereta Api dan Rincian Biaya Kelebihannya,https://money.kompas.com/read/2022/10/13/210000326/aturan-bagasi-kereta-api-dan-rincian-biaya-kelebihannya,13 Oktober 2022
sepeda-lipat,"Tengok, Koleksi Kolaborasi Terbaru Sepeda Brompton x Barbour",https://lifestyle.kompas.com/read/2022/09/30/073421820/tengok-koleksi-kolaborasi-terbaru-sepeda-brompton-x-barbour,30 September 2022
sepeda-lipat,"Lomba Balap Sepeda Brompton di Jakarta, Apa Komentar Anies Baswedan?",https://lifestyle.kompas.com/read/2022/09/16/163916720/lomba-balap-sepeda-brompton-di-jakarta-apa-komentar-anies-baswedan,16 September 2022
sepeda-lipat,"Tempat Parkir Sedang Ditata, KAI Izinkan Penumpang Bawa Sepeda Lipat ke Dalam KRL",https://megapolitan.kompas.com/read/2022/09/16/15510831/tempat-parkir-sedang-ditata-kai-izinkan-penumpang-bawa-sepeda-lipat-ke,16 September 2022
sepeda-lipat,"Review Sepeda Brompton P-Line Rp 50 Juta, Keunggulan dan Kekurangannya",https://lifestyle.kompas.com/read/2022/09/16/125822920/review-sepeda-brompton-p-line-rp-50-juta-keunggulan-dan-kekurangannya,16 September 2022
sepeda-lipat,"Three Peaks Challenge, Lomba Balap Sepeda Brompton Digelar di Jakarta",https://lifestyle.kompas.com/read/2022/08/26/141117920/three-peaks-challenge-lomba-balap-sepeda-brompton-digelar-di-jakarta,26 Agustus 2022
sepeda-lipat,"2 Pesepeda Brompton ""Monas"" Taklukkan London-Edinburgh-London 1.594 Km dalam 105 Jam",https://lifestyle.kompas.com/read/2022/08/12/074530120/2-pesepeda-brompton-monas-taklukkan-london-edinburgh-london-1594-km-dalam,12 Agustus 2022
sepeda-lipat,"Bus PPD Sumbang 3 Persen Keterangkutan Stasiun MRT Lebak Bulus, Begini Trik Pengelola",https://www.kompas.com/properti/read/2022/08/10/070000521/bus-ppd-sumbang-3-persen-keterangkutan-stasiun-mrt-lebak-bulus-begini,10 Agustus 2022
sepeda-lipat,"Gibran Bawa Sepeda ""Andalan"" Temani Jokowi di CFD Solo, Merek Apa?",https://lifestyle.kompas.com/read/2022/08/07/151424620/gibran-bawa-sepeda-andalan-temani-jokowi-di-cfd-solo-merek-apa,7 Agustus 2022
sepeda-lipat,"3 Pesepeda Brompton ""Monas"" Gowes 1.500 Km London-Edinburgh-London",https://lifestyle.kompas.com/read/2022/08/06/141159120/3-pesepeda-brompton-monas-gowes-1500-km-london-edinburgh-london,6 Agustus 2022
sepeda-lipat,Harga Sepeda Lipat Polygon Urbano 3 dan Urbano 5,https://www.kompas.com/tren/read/2022/07/07/173000165/harga-sepeda-lipat-polygon-urbano-3-dan-urbano-5,7 Juli 2022
sepeda-lipat,Daftar Harga Sepeda Lipat Pacific,https://www.kompas.com/tren/read/2022/07/03/110500465/daftar-harga-sepeda-lipat-pacific,3 Juli 2022
sepeda-lipat,Daftar Harga Sepeda Brompton,https://www.kompas.com/tren/read/2022/07/02/074000965/daftar-harga-sepeda-brompton,2 Juli 2022
sepeda-lipat,"Viral, Foto Sepeda Lipat Ditaruh di Bordes Kereta Sebabkan Pintu Tak Bisa Terbuka Maksimal, Ini Kata KAI",https://www.kompas.com/tren/read/2022/06/29/132500765/viral-foto-sepeda-lipat-ditaruh-di-bordes-kereta-sebabkan-pintu-tak-bisa,29 Juni 2022
sepeda-lipat,"Brompton Tarik Sejumlah Sepeda Lipat Listriknya, Ada Apa?",https://lifestyle.kompas.com/read/2022/06/11/160000020/brompton-tarik-sejumlah-sepeda-lipat-listriknya-ada-apa-,11 Juni 2022
sepeda-lipat,"Ducati MG-20, Sepeda Lipat Elektrik Bahan Magnesium Seharga Rp 24 Juta",https://lifestyle.kompas.com/read/2022/06/03/190000620/ducati-mg-20-sepeda-lipat-elektrik-bahan-magnesium-seharga-rp-24-juta,3 Juni 2022
sepeda-lipat,"4 Aturan Bawa Sepeda Naik KRL, Ukuran dan Tempat Menyimpannya",https://travel.kompas.com/read/2022/03/16/195611727/4-aturan-bawa-sepeda-naik-krl-ukuran-dan-tempat-menyimpannya,16 Maret 2022
sepeda-lipat,Begini Aturan Membawa Sepeda Lipat di KRL,https://www.kompas.com/tren/read/2022/03/14/173000365/begini-aturan-membawa-sepeda-lipat-di-krl,14 Maret 2022
sepeda-lipat,"Viral, Video Pesepeda Disebut Menolak Pindah dan Penuhi Gerbong Kereta",https://www.kompas.com/tren/read/2022/03/14/082641965/viral-video-pesepeda-disebut-menolak-pindah-dan-penuhi-gerbong-kereta,14 Maret 2022
sepeda-lipat,"Brompton ""Merah-Putih"" Dilelang Rp 100 Juta untuk Masjid RI di London",https://lifestyle.kompas.com/read/2022/02/23/110524920/brompton-merah-putih-dilelang-rp-100-juta-untuk-masjid-ri-di-london,23 Februari 2022
sepeda-lipat,"Honbike Pro Electric, E-Bike Jepang yang Bisa Dilipat dalam 10 Detik",https://lifestyle.kompas.com/read/2022/01/27/111534220/honbike-pro-electric-e-bike-jepang-yang-bisa-dilipat-dalam-10-detik,27 Januari 2022
sepeda-lipat,"T Line, Sepeda Baru Brompton ""Full Titanium"", Berat Cuma 7,45 Kg",https://lifestyle.kompas.com/read/2022/01/20/105646720/t-line-sepeda-baru-brompton-full-titanium-berat-cuma-745-kg,20 Januari 2022
sepeda-lipat,Mengintip Sepeda Lipat Kolaborasi Element dan Coca Cola,https://lifestyle.kompas.com/read/2021/12/07/202908820/mengintip-sepeda-lipat-kolaborasi-element-dan-coca-cola,7 Desember 2021
sepeda-lipat,"Lebih Ringan 1,5 Kg dari Baja Sejenis, Ini Wujud Sepeda Baru Brompton",https://lifestyle.kompas.com/read/2021/11/22/102114120/lebih-ringan-15-kg-dari-baja-sejenis-ini-wujud-sepeda-baru-brompton,22 November 2021
sepeda-lipat,"Varian Sepeda Lipat Brompton Segera Berganti Nama, Ada Apa?",https://lifestyle.kompas.com/read/2021/11/03/164752120/varian-sepeda-lipat-brompton-segera-berganti-nama-ada-apa,3 November 2021
sepeda-lipat,Perusahaan asal Jepang Ini Luncurkan Motor Lipat yang Bisa Dijinjing,https://lifestyle.kompas.com/read/2021/10/25/153322520/perusahaan-asal-jepang-ini-luncurkan-motor-lipat-yang-bisa-dijinjing,25 Oktober 2021
sepeda-lipat,"Turun Signifikan, Ini Harga Sepeda Lipat Brompton",https://money.kompas.com/read/2021/10/10/163000526/turun-signifikan-ini-harga-sepeda-lipat-brompton,10 Oktober 2021
sepeda-lipat,Harga Sepeda Lipat United Haste Q Terbaru,https://money.kompas.com/read/2021/09/20/112540426/harga-sepeda-lipat-united-haste-q-terbaru,20 September 2021
sepeda-lipat,"Kekayaan Wali Kota Tangerang Capai Rp 18 M, Ada Sepeda Lipat Rp 30 Juta hingga Tanah Rp 2 Miliar",https://megapolitan.kompas.com/read/2021/09/14/16003301/kekayaan-wali-kota-tangerang-capai-rp-18-m-ada-sepeda-lipat-rp-30-juta,14 September 2021
sepeda-lipat,Beli Sepeda di Luar Negeri Apakah Wajib Dilaporkan di SPT Pajak?,https://money.kompas.com/read/2021/08/27/094151926/beli-sepeda-di-luar-negeri-apakah-wajib-dilaporkan-di-spt-pajak,27 Agustus 2021
sepeda-lipat,"Bima Arya Lelang Sepeda Lipat hingga Jaket, Dananya Disalurkan kepada Yatim Piatu akibat Covid-19",https://megapolitan.kompas.com/read/2021/08/17/10205641/bima-arya-lelang-sepeda-lipat-hingga-jaket-dananya-disalurkan-kepada,17 Agustus 2021
sepeda-lipat,"Tepergok Curi Sepeda Lipat di Cipete Utara, Seorang Pemuda Dihajar Warga",https://megapolitan.kompas.com/read/2021/08/06/19224841/tepergok-curi-sepeda-lipat-di-cipete-utara-seorang-pemuda-dihajar-warga,6 Agustus 2021
sepeda-lipat,"Ikut Vaksinasi Covid-19 di Koja, Warga Dapat Doorprize Tabung Gas hingga Sepeda Lipat",https://megapolitan.kompas.com/read/2021/08/03/13294431/ikut-vaksinasi-covid-19-di-koja-warga-dapat-doorprize-tabung-gas-hingga,3 Agustus 2021
sepeda-lipat,"Jokowi Berikan Sepeda Lipat untuk Vino, Bocah yang Yatim Piatu karena Covid-19",https://regional.kompas.com/read/2021/07/27/220251078/jokowi-berikan-sepeda-lipat-untuk-vino-bocah-yang-yatim-piatu-karena-covid,27 Juli 2021
sepeda-lipat,"Ducati Rilis Sepeda Lipat Listrik, Harga Setara Vixion",https://otomotif.kompas.com/read/2021/06/30/182100915/ducati-rilis-sepeda-lipat-listrik-harga-setara-vixion,30 Juni 2021
sepeda-lipat,"Cari Solusi Soal Jalur Sepeda, Polri Akan Studi Banding ke Luar Negeri",https://nasional.kompas.com/read/2021/06/16/14465401/cari-solusi-soal-jalur-sepeda-polri-akan-studi-banding-ke-luar-negeri,16 Juni 2021
sepeda-lipat,"Sudah Turun, Cek Harga Sepeda Lipat United, Pacific, dan Element",https://money.kompas.com/read/2021/06/14/170221026/sudah-turun-cek-harga-sepeda-lipat-united-pacific-dan-element,14 Juni 2021
sepeda-lipat,"Harga Sepeda Melorot, Pengusaha: Stok Sedang Banyak",https://money.kompas.com/read/2021/06/14/064000826/harga-sepeda-melorot-pengusaha-stok-sedang-banyak,14 Juni 2021
sepeda-lipat,Ini Penyebab Harga Sepeda Anjlok hingga 30 Persen,https://money.kompas.com/read/2021/06/13/152546526/ini-penyebab-harga-sepeda-anjlok-hingga-30-persen,13 Juni 2021
sepeda-lipat,"Sudah Turun, Cek Harga Sepeda Lipat Terbaru",https://money.kompas.com/read/2021/06/13/121700326/sudah-turun-cek-harga-sepeda-lipat-terbaru,13 Juni 2021
sepeda-lipat,"Tak Hanya Pesepeda Road Bike, Emak-emak Naik Sepeda Lipat Juga Jajal JLNT Kampung Melayu-Tanah Abang",https://megapolitan.kompas.com/read/2021/05/23/09455581/tak-hanya-pesepeda-road-bike-emak-emak-naik-sepeda-lipat-juga-jajal-jlnt,23 Mei 2021
sepeda-lipat,Mengintip Tempat Rekreasi Pencinta Sepeda di Pantai Indah Kapuk,https://lifestyle.kompas.com/read/2021/03/28/072013720/mengintip-tempat-rekreasi-pencinta-sepeda-di-pantai-indah-kapuk,28 Maret 2021
sepeda-lipat,"Boleh Bawa Sepeda Non Lipat di MRT, Perhatikan Sejumlah Hal Berikut Ini...",https://www.kompas.com/tren/read/2021/03/27/135300265/boleh-bawa-sepeda-non-lipat-di-mrt-perhatikan-sejumlah-hal-berikut-ini-,27 Maret 2021
sepeda-lipat,"Simak, Ini Aturan Membawa Sepeda Naik Kereta Api",https://www.kompas.com/tren/read/2021/03/27/070000265/simak-ini-aturan-membawa-sepeda-naik-kereta-api,27 Maret 2021
sepeda-lipat,"LRT dan MRT Kini Bisa Angkut Sepeda Lipat dan Non- Lipat, Apa Saja Aturannya?",https://megapolitan.kompas.com/read/2021/03/24/17271301/lrt-dan-mrt-kini-bisa-angkut-sepeda-lipat-dan-non-lipat-apa-saja,24 Maret 2021
